source,source_record_id,species,scientific_name,observed_at,latitude,longitude,country,locality,life_stage,basis_of_record,coordinate_uncertainty_m,dataset_name,license,source_url,retrieved_at
gbif,6235620031,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-02-19T12:26,-34.541038,173.527711,New Zealand,,,HUMAN_OBSERVATION,28818.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6235620031,2026-09-23T07:34:08.019566+00:00
gbif,6236302777,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-02-13T13:12:28,22.862849,-110.013257,Mexico,,,HUMAN_OBSERVATION,14217.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6236302777,2026-09-23T07:34:08.019566+00:00
gbif,6479967496,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-02-09T09:36,24.201819,-110.506705,Mexico,,,HUMAN_OBSERVATION,1188.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6479967496,2026-09-23T07:34:08.019566+00:00
gbif,6480147009,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-02-09T09:19,24.201331,-110.492619,Mexico,,,HUMAN_OBSERVATION,5945.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6480147009,2026-09-23T07:34:08.019566+00:00
gbif,6480852229,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-02-09T09:43,24.204248,-110.497644,Mexico,,,HUMAN_OBSERVATION,924.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6480852229,2026-09-23T07:34:08.019566+00:00
gbif,6176706686,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-03-12,31.428052,35.321838,Israel,,,HUMAN_OBSERVATION,,INPA - Application,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6176706686,2026-09-23T07:34:08.019566+00:00
gbif,6176706802,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-03-12,31.43655,35.328991,Israel,,,HUMAN_OBSERVATION,,INPA - Application,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6176706802,2026-09-23T07:34:08.019566+00:00
gbif,6176708194,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-03-12,31.432809,35.327808,Israel,,,HUMAN_OBSERVATION,,INPA - Application,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6176708194,2026-09-23T07:34:08.019566+00:00
gbif,6176708841,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-03-12,31.440792,35.366382,Israel,,,HUMAN_OBSERVATION,,INPA - Application,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6176708841,2026-09-23T07:34:08.019566+00:00
gbif,6178377645,Rhincodon typus,"Rhincodon typus Smith, 1828",2026-03-02T02:34,24.205946,-110.422472,Mexico,,,HUMAN_OBSERVATION,977.0,iNaturalist research-grade observations,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://www.gbif.org/occurrence/6178377645,2026-09-23T07:34:08.019566+00:00
