source,source_record_id,species,scientific_name,observed_at,latitude,longitude,country,locality,life_stage,basis_of_record,coordinate_uncertainty_m,dataset_name,license,source_url,retrieved_at
gbif,6334207676,Carcharhinus leucas,"Carcharhinus leucas (Müller & Henle, 1839)",2026-05-20T09:35,23.317761,-109.491005,Mexico,,Adult,HUMAN_OBSERVATION,30196.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/6334207676,2026-09-23T07:34:06.001138+00:00
gbif,6334261088,Carcharhinus leucas,"Carcharhinus leucas (Müller & Henle, 1839)",2026-05-21T11:26,23.559698,-109.58561,Mexico,,,HUMAN_OBSERVATION,30175.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/6334261088,2026-09-23T07:34:06.001138+00:00
gbif,6334440303,Carcharhinus leucas,"Carcharhinus leucas (Müller & Henle, 1839)",2026-05-21T11:25,23.423795,-109.576954,Mexico,,,HUMAN_OBSERVATION,30175.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/6334440303,2026-09-23T07:34:06.001138+00:00
gbif,6334488030,Carcharhinus leucas,"Carcharhinus leucas (Müller & Henle, 1839)",2026-05-18T15:01:50,25.637522,-79.259375,Bahamas,,,HUMAN_OBSERVATION,29936.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6334488030,2026-09-23T07:34:06.001138+00:00
gbif,6334568919,Carcharhinus leucas,"Carcharhinus leucas (Müller & Henle, 1839)",2026-05-21T11:42,23.40309,-109.456508,Mexico,,,HUMAN_OBSERVATION,30175.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/6334568919,2026-09-23T07:34:06.001138+00:00
gbif,6334619868,Carcharhinus leucas,"Carcharhinus leucas (Müller & Henle, 1839)",2026-05-21T11:37,23.413193,-109.494037,Mexico,,,HUMAN_OBSERVATION,30175.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/6334619868,2026-09-23T07:34:06.001138+00:00
gbif,6334636067,Carcharhinus leucas,"Carcharhinus leucas (Müller & Henle, 1839)",2026-05-20T09:37,23.376616,-109.408994,Mexico,,Adult,HUMAN_OBSERVATION,30196.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/6334636067,2026-09-23T07:34:06.001138+00:00
gbif,6334829942,Carcharhinus leucas,"Carcharhinus leucas (Müller & Henle, 1839)",2026-05-21T11:43,23.529871,-109.570415,Mexico,,,HUMAN_OBSERVATION,30175.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by/4.0/legalcode,https://www.gbif.org/occurrence/6334829942,2026-09-23T07:34:06.001138+00:00
gbif,6334925670,Carcharhinus leucas,"Carcharhinus leucas (Müller & Henle, 1839)",2026-05-22T13:07:09,-15.62988,130.477617,Australia,,Juvenile,HUMAN_OBSERVATION,107.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6334925670,2026-09-23T07:34:06.001138+00:00
gbif,6352355403,Carcharhinus leucas,"Carcharhinus leucas (Müller & Henle, 1839)",2026-05-27T16:58:55,27.851235,-82.50897,United States of America,,,HUMAN_OBSERVATION,29680.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6352355403,2026-09-23T07:34:06.001138+00:00
gbif,6352673377,Carcharhinus leucas,"Carcharhinus leucas (Müller & Henle, 1839)",2026-05-27T09:40:44,-18.383206,178.139469,Fiji,,Adult,HUMAN_OBSERVATION,30666.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6352673377,2026-09-23T07:34:06.001138+00:00
gbif,6353170339,Carcharhinus leucas,"Carcharhinus leucas (Müller & Henle, 1839)",2026-05-28T15:55:30,-17.850004,146.106947,Australia,,,HUMAN_OBSERVATION,8.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6353170339,2026-09-23T07:34:06.001138+00:00
gbif,6353299695,Carcharhinus leucas,"Carcharhinus leucas (Müller & Henle, 1839)",2026-05-29T14:32:40,30.228438,-89.002999,United States of America,,Juvenile,HUMAN_OBSERVATION,29382.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6353299695,2026-09-23T07:34:06.001138+00:00
gbif,6431650862,Carcharhinus leucas,"Carcharhinus leucas (Müller & Henle, 1839)",2026-05-18T08:21:34,-18.220719,139.892882,Australia,,,HUMAN_OBSERVATION,21.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6431650862,2026-09-23T07:34:06.001138+00:00
gbif,6451855702,Carcharhinus leucas,"Carcharhinus leucas (Müller & Henle, 1839)",2026-05-18,16.923833,94.206542,Myanmar,,Juvenile,HUMAN_OBSERVATION,30780.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6451855702,2026-09-23T07:34:06.001138+00:00
gbif,6398635950,Carcharhinus leucas,"Carcharhinus leucas (Müller & Henle, 1839)",2026-06-06T18:19:36,29.744456,-84.861942,United States of America,,,HUMAN_OBSERVATION,29458.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6398635950,2026-09-23T07:34:06.001138+00:00
gbif,6399160119,Carcharhinus leucas,"Carcharhinus leucas (Müller & Henle, 1839)",2026-06-08T06:48:06,12.797168,102.196484,Thailand,,Juvenile,HUMAN_OBSERVATION,31069.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6399160119,2026-09-23T07:34:06.001138+00:00
gbif,6400604995,Carcharhinus leucas,"Carcharhinus leucas (Müller & Henle, 1839)",2026-06-06T20:10:52,27.934062,-82.51291,United States of America,,Juvenile,HUMAN_OBSERVATION,29680.0,iNaturalist research-grade observations,http://creativecommons.org/licenses/by-nc/4.0/legalcode,https://www.gbif.org/occurrence/6400604995,2026-09-23T07:34:06.001138+00:00
